,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Img_ID_x,Autofocus_score,Z plane,Well coords,Acquisition number,Metrics,Value,Variables,Frequency,Total power,Estimated f,Elapsed time,x,y,Type prediction,Type homography prediction,Type grid prediction,Wellname,time_x,complex_img,Img_ID_y,quality,time_y,Variance,fmean,fmeanbin,fSTD,Spectral_moments
561,561,561,21.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.19.28.ims,1.0,6976.58,8-11,6.0,Brenner,1386570694.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.19.28,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,658.1333635153552,5137.714730518252,5137.714730518252,1247.338236637029,0.5726904458884914
562,562,562,22.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.19.41.ims,1.0,6971.54,8-11,7.0,Brenner,1389164465.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.19.41,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,661.507315685616,5103.199982083059,5103.199982083059,1234.6293086313506,0.5634125261291333
563,563,563,23.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.18.24.ims,1.0,6966.52,8-11,8.0,Brenner,1386270614.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.18.24,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,658.8423420998134,5096.169703473616,5096.169703473616,1242.7785426897383,0.563959328422186
564,564,564,24.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.20.19.ims,1.0,6961.44,8-11,9.0,Brenner,1384282324.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.20.19,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,658.7041156766354,5130.792326325718,5130.792326325718,1245.0556216608566,0.5715559858196073
565,565,565,25.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.20.32.ims,1.0,6956.4,8-11,10.0,Brenner,1388085875.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.20.32,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,660.1626560529694,5135.968948859062,5135.968948859062,1228.895030042661,0.5708022277113796
566,566,566,26.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.20.44.ims,1.0,6951.36,8-11,11.0,Brenner,1388969284.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.20.44,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,659.0567463729077,5175.867393199723,5175.867393199723,1252.815467130676,0.5800129980062892
567,567,567,27.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.20.57.ims,1.0,6946.24,8-11,12.0,Brenner,1390931662.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.20.57,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,660.2545652367058,5169.18700046093,5169.18700046093,1251.8792712772365,0.5779449468866211
568,568,568,28.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.21.10.ims,1.0,6941.16,8-11,13.0,Brenner,1392728122.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.21.10,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,660.9333046664234,5152.221386006792,5152.221386006792,1258.0553250684582,0.5727232435390084
569,569,569,29.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_20.21.23.ims,1.0,6936.14,8-11,14.0,Brenner,1391517135.0,,,,0.0,416.317930936813,-2.6808,1.16058,1.0,Levenberg-Marquardt,Linear spacing,8-11,20.21.23,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_20.21.49_F0.ims,3,20.21.49,662.0417268087622,5136.547561972109,5136.547561972109,1222.8498259389112,0.5690708806670959
570,570,570,0.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.49.29.ims,1.0,7016.82,1-1,0.0,Brenner,1812978032.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.49.29,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,886.498652920761,6535.094214939591,6535.094214939591,1151.821944238233,0.7013496055330464
571,571,571,1.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.49.41.ims,1.0,7021.66,1-1,1.0,Brenner,1810844378.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.49.41,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,884.7528785555041,6488.6262228168125,6488.6262228168125,1133.6645374837333,0.6920374880126365
572,572,572,2.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.49.54.ims,1.0,7026.6,1-1,2.0,Brenner,1819158836.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.49.54,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,886.8269928708843,6547.124423162259,6547.124423162259,1146.7456719971997,0.7021608055603841
573,573,573,3.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.50.07.ims,1.0,7031.38,1-1,3.0,Brenner,1824517849.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.50.07,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,893.1654297863365,6542.061310602646,6542.061310602646,1146.4285911765528,0.6986689299665874
574,574,574,4.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.50.20.ims,1.0,7036.32,1-1,4.0,Brenner,1824023516.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.50.20,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,893.5610533728554,6557.147982173023,6557.147982173023,1136.5968584157422,0.7015345665731485
575,575,575,5.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.50.33.ims,1.0,7041.3,1-1,5.0,Brenner,1837345844.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.50.33,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,901.0300440035044,6585.697993647446,6585.697993647446,1145.6258155504663,0.7028873497411778
576,576,576,6.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.50.45.ims,1.0,7046.16,1-1,6.0,Brenner,1842942339.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.50.45,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,905.368113999336,6627.804737189433,6627.804737189433,1124.829360557948,0.7092274398451793
577,577,577,7.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.50.58.ims,3.0,7051.08,1-1,7.0,Brenner,1856055477.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.50.58,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,914.8419903864108,6646.503083379872,6646.503083379872,1133.0095893187984,0.7083429870490187
578,578,578,8.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.51.11.ims,4.0,7056.02,1-1,8.0,Brenner,1870984894.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.51.11,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,937.8376869940532,6762.595008483383,6762.595008483383,1160.0926338109243,0.722200308493596
579,579,579,9.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.51.24.ims,4.0,7060.86,1-1,9.0,Brenner,1933692019.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.51.24,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,1032.7636457970366,7159.251604856045,7159.251604856045,1760.327511261176,0.7576834281796525
580,580,580,10.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.51.36.ims,5.0,7065.78,1-1,10.0,Brenner,3223715857.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.51.36,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,8081.611579061099,29768.38875709716,29768.38875709716,81032.63029484476,2.715240698963302
581,581,581,11.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.51.49.ims,5.0,7070.78,1-1,11.0,Brenner,5169245390.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.51.49,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,44061.6412932844,133897.7580261859,133897.7580261859,569671.5820984199,11.819949709429263
582,582,582,12.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.52.02.ims,5.0,7075.76,1-1,12.0,Brenner,5238311473.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.52.02,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,21250.78960594105,103281.83329866076,103281.83329866076,311491.23432581447,8.118565158014313
583,583,583,13.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.52.15.ims,4.0,7080.8,1-1,13.0,Brenner,3616905381.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.52.15,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,10735.18158299379,56364.9326883784,56364.9326883784,153055.38077602815,4.629051295124076
584,584,584,14.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.52.27.ims,3.0,7085.76,1-1,14.0,Brenner,6350725908.0,,,,1.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.52.27,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,24542.906317212728,126711.54773843817,126711.54773843817,371198.7217286661,9.70272872259245
585,585,585,15.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.52.51.ims,1.0,7006.78,1-1,0.0,Brenner,1765692087.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.52.51,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,860.8161132445513,6356.378672658793,6356.378672658793,1120.2353853280092,0.6810894069005335
586,586,586,16.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.53.04.ims,1.0,7001.7,1-1,1.0,Brenner,1769360287.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.53.04,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,861.0722419886006,6378.976100523754,6378.976100523754,1162.757167971743,0.6858865454088486
587,587,587,17.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.53.17.ims,1.0,6996.66,1-1,2.0,Brenner,1757533225.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.53.17,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,854.964138397155,6364.822347594979,6364.822347594979,1156.7865021872797,0.6871141500138271
588,588,588,18.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.53.29.ims,1.0,6991.64,1-1,3.0,Brenner,1756009163.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.53.29,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,853.8738625266062,6355.524026123839,6355.524026123839,1173.1999797874012,0.685360841038579
589,589,589,19.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.53.42.ims,1.0,6986.54,1-1,4.0,Brenner,1747006282.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.53.42,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,849.0244838968193,6289.070181682693,6289.070181682693,1186.047942955248,0.6748263355678149
590,590,590,20.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.53.55.ims,1.0,6981.5,1-1,5.0,Brenner,1740860494.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.53.55,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,847.2247821500143,6340.98499415768,6340.98499415768,1141.3479961746712,0.6881041354628842
591,591,591,21.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.54.07.ims,1.0,6976.48,1-1,6.0,Brenner,1736583889.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.54.07,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,843.6536404551673,6240.990149032861,6240.990149032861,1153.2303971710724,0.6688478923929659
592,592,592,22.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.54.20.ims,1.0,6971.44,1-1,7.0,Brenner,1726264896.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.54.20,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,836.9579279279799,6228.374053177865,6228.374053177865,1162.0627780076102,0.6705048356202541
593,593,593,23.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.54.33.ims,1.0,6966.44,1-1,8.0,Brenner,1724547336.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.54.33,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,834.4820871404227,6210.304381938953,6210.304381938953,1161.6006411970145,0.6679307469885731
594,594,594,24.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.54.46.ims,2.0,6961.38,1-1,9.0,Brenner,1715932674.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.54.46,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,836.2805360844633,6219.549425895064,6219.549425895064,1163.000494906437,0.6724324151945533
595,595,595,25.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.54.58.ims,1.0,6956.34,1-1,10.0,Brenner,1619456305.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.54.58,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,785.5907441538147,5840.762842355672,5840.762842355672,1186.0051782419876,0.6304626874457232
596,596,596,26.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.55.11.ims,1.0,6951.32,1-1,11.0,Brenner,1513790348.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.55.11,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,722.0272407901939,5531.447963323482,5531.447963323482,1222.2365473362888,0.6060451561661254
597,597,597,27.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.55.24.ims,1.0,6946.24,1-1,12.0,Brenner,1473493765.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.55.24,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,712.4135427296715,5414.288143950773,5414.288143950773,1257.0995005809862,0.5971201006269036
598,598,598,28.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.55.37.ims,1.0,6941.2,1-1,13.0,Brenner,1464100472.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.55.37,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,707.4692901698855,5399.34289863487,5399.34289863487,1259.663956989187,0.59902696946297
599,599,599,29.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_17.55.49.ims,1.0,6936.2,1-1,14.0,Brenner,1458609034.0,,,,0.0,416.902555942535,-47.9278,33.3036,1.0,Levenberg-Marquardt,Linear spacing,1-1,17.55.49,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_17.56.15_F0.ims,3,17.56.15,704.8222740215656,5352.50075564903,5352.50075564903,1220.9046639978276,0.590481560531601
600,600,600,0.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.37.51.ims,1.0,7016.82,7-13,0.0,Brenner,1385982336.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.37.51,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,659.7140841798229,5091.389706656459,5091.389706656459,1245.4503727846648,0.562454178312007
601,601,601,1.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.37.00.ims,1.0,7021.66,7-13,1.0,Brenner,1392451494.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.37.00,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,661.1284524589556,5102.0059188599225,5102.0059188599225,1249.6750669008725,0.5627945389057794
602,602,602,2.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.37.38.ims,1.0,7026.7,7-13,2.0,Brenner,1389139016.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.37.38,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,658.0320843816589,5122.6363051515655,5122.6363051515655,1272.0405258702065,0.568833606278883
603,603,603,3.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.36.47.ims,1.0,7031.7,7-13,3.0,Brenner,1390995570.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.36.47,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,660.6703300450826,5105.304854566499,5105.304854566499,1238.45155105001,0.5623471973199915
604,604,604,4.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.37.13.ims,1.0,7036.68,7-13,4.0,Brenner,1393330720.0,,,,1.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.37.13,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,661.129492862639,5123.669533550921,5123.669533550921,1274.2587496047104,0.5677468511117478
605,605,605,5.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.37.25.ims,1.0,7041.64,7-13,5.0,Brenner,1383899091.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.37.25,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,657.9211752305215,5080.857624916511,5080.857624916511,1249.5611085457344,0.5608276191461437
606,606,606,6.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.38.17.ims,1.0,7046.52,7-13,6.0,Brenner,1388614261.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.38.17,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,660.1909506853495,5146.268479758613,5146.268479758613,1291.3113559052238,0.5734674581134649
607,607,607,7.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.38.42.ims,1.0,7051.5,7-13,7.0,Brenner,1387678657.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.38.42,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,657.509144080903,5121.772849655608,5121.772849655608,1268.1051802313427,0.5692532524168918
608,608,608,8.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.39.08.ims,1.0,7056.5,7-13,8.0,Brenner,1385016114.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.39.08,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,657.7691166795047,5089.778105223581,5089.778105223581,1262.2562805586767,0.5629594156411908
609,609,609,9.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.38.55.ims,1.0,7061.42,7-13,9.0,Brenner,1381512187.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.38.55,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,657.4209845330462,5118.246154767186,5118.246154767186,1266.337706774648,0.5697818661996739
610,610,610,10.0,H2B_monastrol_500um_day1_2024-04-15_Protocol 59_19.39.20.ims,1.0,7066.42,7-13,10.0,Brenner,1379776312.0,,,,0.0,417.792484045029,6.36860000000001,5.75244,1.0,Levenberg-Marquardt,Linear spacing,7-13,19.39.20,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,H2B_monastrol_500um_day1_2024-04-15_Hoechst_GFP_19.43.34_F0.ims,3,19.43.34,654.9082958577127,5067.430683403264,5067.430683403264,1245.271980294884,0.5606457558762141
